### PARAMETERS VALUE ###
### LATTICESIZE = 49, NVARIETY = 10, NVARIETYHD = 5, NRESOURCE = 3, NRESOURCEDIST = 1, NETWORKTYPE = 1, PROBABILITYCONNECTION = 0.15, KWT = 4, BETAWT = 0.2, MSF = 2, OUTSIDETRADELIMIT = 0.32, SELECTIONSTRENGTH = 10, ALPHA = 0.6, NHOUSEHOLD = 49, PROBABILITYNEWVAR = 0.06, PERCENTAGENEWRANDVAR = 0.1, CROSSINGDEVIATION = 0.005, DEATHPROBABILITY = 0.2, MAXTIME = 3000, TIMEINTERVAL = 30, NRUN = 1 ###

value; hdDist; param
47; 0; 161
48; 0; 161
0; 0; 162
1; 0; 162
2; 2.04082; 162
3; 8.16327; 162
4; 22.449; 162
5; 22.449; 162
6; 10.2041; 162
7; 26.5306; 162
8; 6.12245; 162
9; 2.04082; 162
10; 0; 162
11; 0; 162
12; 0; 162
13; 0; 162
14; 0; 162
15; 0; 162
16; 0; 162
17; 0; 162
18; 0; 162
19; 0; 162
20; 0; 162
21; 0; 162
22; 0; 162
23; 0; 162
24; 0; 162
25; 0; 162
26; 0; 162
27; 0; 162
28; 0; 162
29; 0; 162
30; 0; 162
31; 0; 162
32; 0; 162
33; 0; 162
34; 0; 162
35; 0; 162
36; 0; 162
37; 0; 162
38; 0; 162
39; 0; 162
40; 0; 162
41; 0; 162
42; 0; 162
43; 0; 162
44; 0; 162
45; 0; 162
46; 0; 162
47; 0; 162
48; 0; 162
0; 0; 163
1; 0; 163
2; 0; 163
3; 0; 163
4; 10.2041; 163
5; 24.4898; 163
6; 24.4898; 163
7; 24.4898; 163
8; 10.2041; 163
9; 4.08163; 163
10; 2.04082; 163
11; 0; 163
12; 0; 163
13; 0; 163
14; 0; 163
15; 0; 163
16; 0; 163
17; 0; 163
18; 0; 163
19; 0; 163
20; 0; 163
21; 0; 163
22; 0; 163
23; 0; 163
24; 0; 163
25; 0; 163
26; 0; 163
27; 0; 163
28; 0; 163
29; 0; 163
30; 0; 163
31; 0; 163
32; 0; 163
33; 0; 163
34; 0; 163
35; 0; 163
36; 0; 163
37; 0; 163
38; 0; 163
39; 0; 163
40; 0; 163
41; 0; 163
42; 0; 163
43; 0; 163
44; 0; 163
45; 0; 163
46; 0; 163
47; 0; 163
48; 0; 163
0; 0; 164
1; 0; 164
2; 12.2449; 164
3; 28.5714; 164
4; 59.1837; 164
5; 0; 164
6; 0; 164
7; 0; 164
8; 0; 164
9; 0; 164
10; 0; 164
11; 0; 164
12; 0; 164
13; 0; 164
14; 0; 164
15; 0; 164
16; 0; 164
17; 0; 164
18; 0; 164
19; 0; 164
20; 0; 164
21; 0; 164
22; 0; 164
23; 0; 164
24; 0; 164
25; 0; 164
26; 0; 164
27; 0; 164
28; 0; 164
29; 0; 164
30; 0; 164
31; 0; 164
32; 0; 164
33; 0; 164
34; 0; 164
35; 0; 164
36; 0; 164
37; 0; 164
38; 0; 164
39; 0; 164
40; 0; 164
41; 0; 164
42; 0; 164
43; 0; 164
44; 0; 164
45; 0; 164
46; 0; 164
47; 0; 164
48; 0; 164
0; 0; 165
1; 0; 165
2; 0; 165
3; 0; 165
4; 16.3265; 165
5; 26.5306; 165
6; 32.6531; 165
7; 18.3673; 165
8; 6.12245; 165
9; 0; 165
10; 0; 165
11; 0; 165
12; 0; 165
13; 0; 165
14; 0; 165
15; 0; 165
16; 0; 165
17; 0; 165
18; 0; 165
19; 0; 165
20; 0; 165
21; 0; 165
22; 0; 165
23; 0; 165
24; 0; 165
25; 0; 165
26; 0; 165
27; 0; 165
28; 0; 165
29; 0; 165
30; 0; 165
31; 0; 165
32; 0; 165
33; 0; 165
34; 0; 165
35; 0; 165
36; 0; 165
37; 0; 165
38; 0; 165
39; 0; 165
40; 0; 165
41; 0; 165
42; 0; 165
43; 0; 165
44; 0; 165
45; 0; 165
46; 0; 165
47; 0; 165
48; 0; 165
0; 0; 166
1; 0; 166
2; 0; 166
3; 10.2041; 166
4; 14.2857; 166
5; 28.5714; 166
6; 14.2857; 166
7; 22.449; 166
8; 8.16327; 166
9; 2.04082; 166
10; 0; 166
11; 0; 166
12; 0; 166
13; 0; 166
14; 0; 166
15; 0; 166
16; 0; 166
17; 0; 166
18; 0; 166
19; 0; 166
20; 0; 166
21; 0; 166
22; 0; 166
23; 0; 166
24; 0; 166
25; 0; 166
26; 0; 166
27; 0; 166
28; 0; 166
29; 0; 166
30; 0; 166
31; 0; 166
32; 0; 166
33; 0; 166
34; 0; 166
35; 0; 166
36; 0; 166
37; 0; 166
38; 0; 166
39; 0; 166
40; 0; 166
41; 0; 166
42; 0; 166
43; 0; 166
44; 0; 166
45; 0; 166
46; 0; 166
47; 0; 166
48; 0; 166
0; 0; 167
1; 2.04082; 167
2; 0; 167
3; 4.08163; 167
4; 2.04082; 167
5; 14.2857; 167
6; 20.4082; 167
7; 24.4898; 167
8; 16.3265; 167
9; 10.2041; 167
10; 4.08163; 167
11; 2.04082; 167
12; 0; 167
13; 0; 167
14; 0; 167
15; 0; 167
16; 0; 167
17; 0; 167
18; 0; 167
19; 0; 167
20; 0; 167
21; 0; 167
22; 0; 167
23; 0; 167
24; 0; 167
25; 0; 167
26; 0; 167
27; 0; 167
28; 0; 167
29; 0; 167
30; 0; 167
31; 0; 167
32; 0; 167
33; 0; 167
34; 0; 167
35; 0; 167
36; 0; 167
37; 0; 167
38; 0; 167
39; 0; 167
40; 0; 167
41; 0; 167
42; 0; 167
43; 0; 167
44; 0; 167
45; 0; 167
46; 0; 167
47; 0; 167
48; 0; 167
0; 0; 168
1; 0; 168
2; 0; 168
3; 4.08163; 168
4; 4.08163; 168
5; 18.3673; 168
6; 22.449; 168
7; 22.449; 168
8; 20.4082; 168
9; 6.12245; 168
10; 2.04082; 168
11; 0; 168
12; 0; 168
13; 0; 168
14; 0; 168
15; 0; 168
16; 0; 168
17; 0; 168
18; 0; 168
19; 0; 168
20; 0; 168
21; 0; 168
22; 0; 168
23; 0; 168
24; 0; 168
25; 0; 168
26; 0; 168
27; 0; 168
28; 0; 168
29; 0; 168
30; 0; 168
31; 0; 168
32; 0; 168
33; 0; 168
34; 0; 168
35; 0; 168
36; 0; 168
37; 0; 168
38; 0; 168
39; 0; 168
40; 0; 168
41; 0; 168
42; 0; 168
43; 0; 168
44; 0; 168
45; 0; 168
46; 0; 168
47; 0; 168
48; 0; 168
0; 0; 169
1; 0; 169
2; 0; 169
3; 6.12245; 169
4; 16.3265; 169
5; 14.2857; 169
6; 32.6531; 169
7; 22.449; 169
8; 6.12245; 169
9; 2.04082; 169
10; 0; 169
11; 0; 169
12; 0; 169
13; 0; 169
14; 0; 169
15; 0; 169
16; 0; 169
17; 0; 169
18; 0; 169
19; 0; 169
20; 0; 169
21; 0; 169
22; 0; 169
23; 0; 169
24; 0; 169
25; 0; 169
26; 0; 169
27; 0; 169
28; 0; 169
29; 0; 169
30; 0; 169
31; 0; 169
32; 0; 169
33; 0; 169
34; 0; 169
35; 0; 169
36; 0; 169
37; 0; 169
38; 0; 169
39; 0; 169
40; 0; 169
41; 0; 169
42; 0; 169
43; 0; 169
44; 0; 169
45; 0; 169
46; 0; 169
47; 0; 169
48; 0; 169
0; 0; 170
1; 0; 170
2; 0; 170
3; 0; 170
4; 0; 170
5; 4.08163; 170
6; 10.2041; 170
7; 26.5306; 170
8; 22.449; 170
9; 10.2041; 170
10; 16.3265; 170
11; 4.08163; 170
12; 6.12245; 170
13; 0; 170
14; 0; 170
15; 0; 170
16; 0; 170
17; 0; 170
18; 0; 170
19; 0; 170
20; 0; 170
21; 0; 170
22; 0; 170
23; 0; 170
24; 0; 170
25; 0; 170
26; 0; 170
27; 0; 170
28; 0; 170
29; 0; 170
30; 0; 170
31; 0; 170
32; 0; 170
33; 0; 170
34; 0; 170
35; 0; 170
36; 0; 170
37; 0; 170
38; 0; 170
39; 0; 170
40; 0; 170
41; 0; 170
42; 0; 170
43; 0; 170
44; 0; 170
45; 0; 170
46; 0; 170
47; 0; 170
48; 0; 170
0; 0; 171
1; 0; 171
2; 0; 171
3; 2.04082; 171
4; 10.2041; 171
5; 20.4082; 171
6; 24.4898; 171
7; 20.4082; 171
8; 14.2857; 171
9; 8.16327; 171
10; 0; 171
11; 0; 171
12; 0; 171
13; 0; 171
14; 0; 171
15; 0; 171
16; 0; 171
17; 0; 171
18; 0; 171
19; 0; 171
20; 0; 171
21; 0; 171
22; 0; 171
23; 0; 171
24; 0; 171
25; 0; 171
26; 0; 171
27; 0; 171
28; 0; 171
29; 0; 171
30; 0; 171
31; 0; 171
32; 0; 171
33; 0; 171
34; 0; 171
35; 0; 171
36; 0; 171
37; 0; 171
38; 0; 171
39; 0; 171
40; 0; 171
41; 0; 171
42; 0; 171
43; 0; 171
44; 0; 171
45; 0; 171
46; 0; 171
47; 0; 171
48; 0; 171
0; 0; 172
1; 2.04082; 172
2; 0; 172
3; 6.12245; 172
4; 10.2041; 172
5; 22.449; 172
6; 30.6122; 172
7; 10.2041; 172
8; 10.2041; 172
9; 6.12245; 172
10; 2.04082; 172
11; 0; 172
12; 0; 172
13; 0; 172
14; 0; 172
15; 0; 172
16; 0; 172
17; 0; 172
18; 0; 172
19; 0; 172
20; 0; 172
21; 0; 172
22; 0; 172
23; 0; 172
24; 0; 172
25; 0; 172
26; 0; 172
27; 0; 172
28; 0; 172
29; 0; 172
30; 0; 172
31; 0; 172
32; 0; 172
33; 0; 172
34; 0; 172
35; 0; 172
36; 0; 172
37; 0; 172
38; 0; 172
39; 0; 172
40; 0; 172
41; 0; 172
42; 0; 172
43; 0; 172
44; 0; 172
45; 0; 172
46; 0; 172
47; 0; 172
48; 0; 172
0; 0; 173
1; 0; 173
2; 0; 173
3; 2.04082; 173
4; 4.08163; 173
5; 10.2041; 173
6; 14.2857; 173
7; 24.4898; 173
8; 18.3673; 173
9; 8.16327; 173
10; 10.2041; 173
11; 6.12245; 173
12; 0; 173
13; 0; 173
14; 2.04082; 173
15; 0; 173
16; 0; 173
17; 0; 173
18; 0; 173
19; 0; 173
20; 0; 173
21; 0; 173
22; 0; 173
23; 0; 173
24; 0; 173
25; 0; 173
26; 0; 173
27; 0; 173
28; 0; 173
29; 0; 173
30; 0; 173
31; 0; 173
32; 0; 173
33; 0; 173
34; 0; 173
35; 0; 173
36; 0; 173
37; 0; 173
38; 0; 173
39; 0; 173
40; 0; 173
41; 0; 173
42; 0; 173
43; 0; 173
44; 0; 173
45; 0; 173
46; 0; 173
47; 0; 173
48; 0; 173
0; 0; 174
1; 0; 174
2; 2.04082; 174
3; 4.08163; 174
4; 10.2041; 174
5; 16.3265; 174
6; 20.4082; 174
7; 14.2857; 174
8; 14.2857; 174
9; 12.2449; 174
10; 4.08163; 174
11; 2.04082; 174
12; 0; 174
13; 0; 174
14; 0; 174
15; 0; 174
16; 0; 174
17; 0; 174
18; 0; 174
19; 0; 174
20; 0; 174
21; 0; 174
22; 0; 174
23; 0; 174
24; 0; 174
25; 0; 174
26; 0; 174
27; 0; 174
28; 0; 174
29; 0; 174
30; 0; 174
31; 0; 174
32; 0; 174
33; 0; 174
34; 0; 174
35; 0; 174
36; 0; 174
37; 0; 174
38; 0; 174
39; 0; 174
40; 0; 174
41; 0; 174
42; 0; 174
43; 0; 174
44; 0; 174
45; 0; 174
46; 0; 174
47; 0; 174
48; 0; 174
0; 0; 175
1; 0; 175
2; 0; 175
3; 12.2449; 175
4; 28.5714; 175
5; 8.16327; 175
6; 36.7347; 175
7; 4.08163; 175
8; 8.16327; 175
9; 2.04082; 175
10; 0; 175
11; 0; 175
12; 0; 175
13; 0; 175
14; 0; 175
15; 0; 175
16; 0; 175
17; 0; 175
18; 0; 175
19; 0; 175
20; 0; 175
21; 0; 175
22; 0; 175
23; 0; 175
24; 0; 175
25; 0; 175
26; 0; 175
27; 0; 175
28; 0; 175
29; 0; 175
30; 0; 175
31; 0; 175
32; 0; 175
33; 0; 175
34; 0; 175
35; 0; 175
36; 0; 175
37; 0; 175
38; 0; 175
39; 0; 175
40; 0; 175
41; 0; 175
42; 0; 175
43; 0; 175
44; 0; 175
45; 0; 175
46; 0; 175
47; 0; 175
48; 0; 175
0; 0; 176
1; 0; 176
2; 0; 176
3; 0; 176
4; 12.2449; 176
5; 24.4898; 176
6; 16.3265; 176
7; 16.3265; 176
8; 12.2449; 176
9; 12.2449; 176
10; 6.12245; 176
11; 0; 176
12; 0; 176
13; 0; 176
14; 0; 176
15; 0; 176
16; 0; 176
17; 0; 176
18; 0; 176
19; 0; 176
20; 0; 176
21; 0; 176
22; 0; 176
23; 0; 176
24; 0; 176
25; 0; 176
26; 0; 176
27; 0; 176
28; 0; 176
29; 0; 176
30; 0; 176
31; 0; 176
32; 0; 176
33; 0; 176
34; 0; 176
35; 0; 176
36; 0; 176
37; 0; 176
38; 0; 176
39; 0; 176
40; 0; 176
41; 0; 176
42; 0; 176
43; 0; 176
44; 0; 176
45; 0; 176
46; 0; 176
47; 0; 176
48; 0; 176
0; 0; 177
1; 0; 177
2; 0; 177
3; 2.04082; 177
4; 4.08163; 177
5; 12.2449; 177
6; 16.3265; 177
7; 24.4898; 177
8; 10.2041; 177
9; 12.2449; 177
10; 10.2041; 177
11; 4.08163; 177
12; 2.04082; 177
13; 2.04082; 177
14; 0; 177
15; 0; 177
16; 0; 177
17; 0; 177
18; 0; 177
19; 0; 177
20; 0; 177
21; 0; 177
22; 0; 177
23; 0; 177
24; 0; 177
25; 0; 177
26; 0; 177
27; 0; 177
28; 0; 177
29; 0; 177
30; 0; 177
31; 0; 177
32; 0; 177
33; 0; 177
34; 0; 177
35; 0; 177
36; 0; 177
37; 0; 177
38; 0; 177
39; 0; 177
40; 0; 177
41; 0; 177
42; 0; 177
43; 0; 177
44; 0; 177
45; 0; 177
46; 0; 177
47; 0; 177
48; 0; 177
0; 0; 178
1; 0; 178
2; 0; 178
3; 6.12245; 178
4; 10.2041; 178
5; 12.2449; 178
6; 14.2857; 178
7; 28.5714; 178
8; 14.2857; 178
9; 8.16327; 178
10; 2.04082; 178
11; 0; 178
12; 4.08163; 178
13; 0; 178
14; 0; 178
15; 0; 178
16; 0; 178
17; 0; 178
18; 0; 178
19; 0; 178
20; 0; 178
21; 0; 178
22; 0; 178
23; 0; 178
24; 0; 178
25; 0; 178
26; 0; 178
27; 0; 178
28; 0; 178
29; 0; 178
30; 0; 178
31; 0; 178
32; 0; 178
33; 0; 178
34; 0; 178
35; 0; 178
36; 0; 178
37; 0; 178
38; 0; 178
39; 0; 178
40; 0; 178
41; 0; 178
42; 0; 178
43; 0; 178
44; 0; 178
45; 0; 178
46; 0; 178
47; 0; 178
48; 0; 178
0; 0; 179
1; 0; 179
2; 0; 179
3; 4.08163; 179
4; 12.2449; 179
5; 18.3673; 179
6; 20.4082; 179
7; 26.5306; 179
8; 12.2449; 179
9; 4.08163; 179
10; 2.04082; 179
11; 0; 179
12; 0; 179
13; 0; 179
14; 0; 179
15; 0; 179
16; 0; 179
17; 0; 179
18; 0; 179
19; 0; 179
20; 0; 179
21; 0; 179
22; 0; 179
23; 0; 179
24; 0; 179
25; 0; 179
26; 0; 179
27; 0; 179
28; 0; 179
29; 0; 179
30; 0; 179
31; 0; 179
32; 0; 179
33; 0; 179
34; 0; 179
35; 0; 179
36; 0; 179
37; 0; 179
38; 0; 179
39; 0; 179
40; 0; 179
41; 0; 179
42; 0; 179
43; 0; 179
44; 0; 179
45; 0; 179
46; 0; 179
47; 0; 179
48; 0; 179
0; 0; 180
1; 0; 180
2; 0; 180
3; 2.04082; 180
4; 8.16327; 180
5; 8.16327; 180
6; 20.4082; 180
7; 24.4898; 180
8; 10.2041; 180
9; 14.2857; 180
10; 10.2041; 180
11; 2.04082; 180
12; 0; 180
13; 0; 180
14; 0; 180
15; 0; 180
16; 0; 180
17; 0; 180
18; 0; 180
19; 0; 180
20; 0; 180
21; 0; 180
22; 0; 180
23; 0; 180
24; 0; 180
25; 0; 180
26; 0; 180
27; 0; 180
28; 0; 180
29; 0; 180
30; 0; 180
31; 0; 180
32; 0; 180
33; 0; 180
34; 0; 180
35; 0; 180
36; 0; 180
37; 0; 180
38; 0; 180
39; 0; 180
40; 0; 180
41; 0; 180
42; 0; 180
43; 0; 180
44; 0; 180
45; 0; 180
46; 0; 180
47; 0; 180
48; 0; 180
0; 0; 181
1; 0; 181
2; 0; 181
3; 0; 181
4; 8.16327; 181
5; 14.2857; 181
6; 24.4898; 181
7; 20.4082; 181
8; 22.449; 181
9; 10.2041; 181
10; 0; 181
11; 0; 181
12; 0; 181
13; 0; 181
14; 0; 181
15; 0; 181
16; 0; 181
17; 0; 181
18; 0; 181
19; 0; 181
20; 0; 181
21; 0; 181
22; 0; 181
23; 0; 181
24; 0; 181
25; 0; 181
26; 0; 181
27; 0; 181
28; 0; 181
29; 0; 181
30; 0; 181
31; 0; 181
32; 0; 181
33; 0; 181
34; 0; 181
35; 0; 181
36; 0; 181
37; 0; 181
38; 0; 181
39; 0; 181
40; 0; 181
41; 0; 181
42; 0; 181
43; 0; 181
44; 0; 181
45; 0; 181
46; 0; 181
47; 0; 181
48; 0; 181
0; 0; 182
1; 0; 182
2; 0; 182
3; 6.12245; 182
4; 8.16327; 182
5; 6.12245; 182
6; 28.5714; 182
7; 20.4082; 182
8; 20.4082; 182
9; 6.12245; 182
10; 4.08163; 182
11; 0; 182
12; 0; 182
13; 0; 182
14; 0; 182
15; 0; 182
16; 0; 182
17; 0; 182
18; 0; 182
19; 0; 182
20; 0; 182
21; 0; 182
22; 0; 182
23; 0; 182
24; 0; 182
25; 0; 182
26; 0; 182
27; 0; 182
28; 0; 182
29; 0; 182
30; 0; 182
31; 0; 182
32; 0; 182
33; 0; 182
34; 0; 182
35; 0; 182
36; 0; 182
37; 0; 182
38; 0; 182
39; 0; 182
40; 0; 182
41; 0; 182
42; 0; 182
43; 0; 182
44; 0; 182
45; 0; 182
46; 0; 182
47; 0; 182
48; 0; 182
0; 0; 183
1; 0; 183
2; 0; 183
3; 6.12245; 183
4; 4.08163; 183
5; 20.4082; 183
6; 22.449; 183
7; 18.3673; 183
8; 12.2449; 183
9; 8.16327; 183
10; 4.08163; 183
11; 4.08163; 183
12; 0; 183
13; 0; 183
14; 0; 183
15; 0; 183
16; 0; 183
17; 0; 183
18; 0; 183
19; 0; 183
20; 0; 183
21; 0; 183
22; 0; 183
23; 0; 183
24; 0; 183
25; 0; 183
26; 0; 183
27; 0; 183
28; 0; 183
29; 0; 183
30; 0; 183
31; 0; 183
32; 0; 183
33; 0; 183
34; 0; 183
35; 0; 183
36; 0; 183
37; 0; 183
38; 0; 183
39; 0; 183
40; 0; 183
41; 0; 183
42; 0; 183
43; 0; 183
44; 0; 183
45; 0; 183
46; 0; 183
47; 0; 183
48; 0; 183
0; 0; 184
1; 0; 184
2; 6.12245; 184
3; 6.12245; 184
4; 24.4898; 184
5; 20.4082; 184
6; 22.449; 184
7; 16.3265; 184
8; 4.08163; 184
9; 0; 184
10; 0; 184
11; 0; 184
12; 0; 184
13; 0; 184
14; 0; 184
15; 0; 184
16; 0; 184
17; 0; 184
18; 0; 184
19; 0; 184
20; 0; 184
21; 0; 184
22; 0; 184
23; 0; 184
24; 0; 184
25; 0; 184
26; 0; 184
27; 0; 184
28; 0; 184
29; 0; 184
30; 0; 184
31; 0; 184
32; 0; 184
33; 0; 184
34; 0; 184
35; 0; 184
36; 0; 184
37; 0; 184
38; 0; 184
39; 0; 184
40; 0; 184
41; 0; 184
42; 0; 184
43; 0; 184
44; 0; 184
45; 0; 184
46; 0; 184
47; 0; 184
48; 0; 184
0; 0; 185
1; 0; 185
2; 2.04082; 185
3; 4.08163; 185
4; 16.3265; 185
5; 18.3673; 185
6; 16.3265; 185
7; 14.2857; 185
8; 10.2041; 185
9; 10.2041; 185
10; 6.12245; 185
11; 2.04082; 185
12; 0; 185
13; 0; 185
14; 0; 185
15; 0; 185
16; 0; 185
17; 0; 185
18; 0; 185
19; 0; 185
20; 0; 185
21; 0; 185
22; 0; 185
23; 0; 185
24; 0; 185
25; 0; 185
26; 0; 185
27; 0; 185
28; 0; 185
29; 0; 185
30; 0; 185
31; 0; 185
32; 0; 185
33; 0; 185
34; 0; 185
35; 0; 185
36; 0; 185
37; 0; 185
38; 0; 185
39; 0; 185
40; 0; 185
41; 0; 185
42; 0; 185
43; 0; 185
44; 0; 185
45; 0; 185
46; 0; 185
47; 0; 185
48; 0; 185
0; 0; 186
1; 0; 186
2; 4.08163; 186
3; 2.04082; 186
4; 6.12245; 186
5; 10.2041; 186
6; 24.4898; 186
7; 10.2041; 186
8; 20.4082; 186
9; 16.3265; 186
10; 2.04082; 186
11; 4.08163; 186
12; 0; 186
13; 0; 186
14; 0; 186
15; 0; 186
16; 0; 186
17; 0; 186
18; 0; 186
19; 0; 186
20; 0; 186
21; 0; 186
22; 0; 186
23; 0; 186
24; 0; 186
25; 0; 186
26; 0; 186
27; 0; 186
28; 0; 186
29; 0; 186
30; 0; 186
31; 0; 186
32; 0; 186
33; 0; 186
34; 0; 186
35; 0; 186
36; 0; 186
37; 0; 186
38; 0; 186
39; 0; 186
40; 0; 186
41; 0; 186
42; 0; 186
43; 0; 186
44; 0; 186
45; 0; 186
46; 0; 186
47; 0; 186
48; 0; 186
0; 0; 187
1; 0; 187
2; 2.04082; 187
3; 6.12245; 187
4; 12.2449; 187
5; 20.4082; 187
6; 30.6122; 187
7; 16.3265; 187
8; 6.12245; 187
9; 6.12245; 187
10; 0; 187
11; 0; 187
12; 0; 187
13; 0; 187
14; 0; 187
15; 0; 187
16; 0; 187
17; 0; 187
18; 0; 187
19; 0; 187
20; 0; 187
21; 0; 187
22; 0; 187
23; 0; 187
24; 0; 187
25; 0; 187
26; 0; 187
27; 0; 187
28; 0; 187
29; 0; 187
30; 0; 187
31; 0; 187
32; 0; 187
33; 0; 187
34; 0; 187
35; 0; 187
36; 0; 187
37; 0; 187
38; 0; 187
39; 0; 187
40; 0; 187
41; 0; 187
42; 0; 187
43; 0; 187
44; 0; 187
45; 0; 187
46; 0; 187
47; 0; 187
48; 0; 187
0; 0; 188
1; 0; 188
2; 2.04082; 188
3; 0; 188
4; 10.2041; 188
5; 28.5714; 188
6; 22.449; 188
7; 20.4082; 188
8; 10.2041; 188
9; 4.08163; 188
10; 2.04082; 188
11; 0; 188
12; 0; 188
13; 0; 188
14; 0; 188
15; 0; 188
16; 0; 188
17; 0; 188
18; 0; 188
19; 0; 188
20; 0; 188
21; 0; 188
22; 0; 188
23; 0; 188
24; 0; 188
25; 0; 188
26; 0; 188
27; 0; 188
28; 0; 188
29; 0; 188
30; 0; 188
31; 0; 188
32; 0; 188
33; 0; 188
34; 0; 188
35; 0; 188
36; 0; 188
37; 0; 188
38; 0; 188
39; 0; 188
40; 0; 188
41; 0; 188
42; 0; 188
43; 0; 188
44; 0; 188
45; 0; 188
46; 0; 188
47; 0; 188
48; 0; 188
0; 0; 189
1; 0; 189
2; 0; 189
3; 0; 189
4; 4.08163; 189
5; 12.2449; 189
6; 6.12245; 189
7; 26.5306; 189
8; 20.4082; 189
9; 10.2041; 189
10; 12.2449; 189
11; 6.12245; 189
12; 2.04082; 189
13; 0; 189
14; 0; 189
15; 0; 189
16; 0; 189
17; 0; 189
18; 0; 189
19; 0; 189
20; 0; 189
21; 0; 189
22; 0; 189
23; 0; 189
24; 0; 189
25; 0; 189
26; 0; 189
27; 0; 189
28; 0; 189
29; 0; 189
30; 0; 189
31; 0; 189
32; 0; 189
33; 0; 189
34; 0; 189
35; 0; 189
36; 0; 189
37; 0; 189
38; 0; 189
39; 0; 189
40; 0; 189
41; 0; 189
42; 0; 189
43; 0; 189
44; 0; 189
45; 0; 189
46; 0; 189
47; 0; 189
48; 0; 189
0; 0; 190
1; 0; 190
2; 0; 190
3; 0; 190
4; 4.08163; 190
5; 6.12245; 190
6; 24.4898; 190
7; 26.5306; 190
8; 24.4898; 190
9; 8.16327; 190
10; 6.12245; 190
11; 0; 190
12; 0; 190
13; 0; 190
14; 0; 190
15; 0; 190
16; 0; 190
17; 0; 190
18; 0; 190
19; 0; 190
20; 0; 190
21; 0; 190
22; 0; 190
23; 0; 190
24; 0; 190
25; 0; 190
26; 0; 190
27; 0; 190
28; 0; 190
29; 0; 190
30; 0; 190
31; 0; 190
32; 0; 190
33; 0; 190
34; 0; 190
35; 0; 190
36; 0; 190
37; 0; 190
38; 0; 190
39; 0; 190
40; 0; 190
41; 0; 190
42; 0; 190
43; 0; 190
44; 0; 190
45; 0; 190
46; 0; 190
47; 0; 190
48; 0; 190
0; 0; 191
1; 0; 191
2; 0; 191
3; 4.08163; 191
4; 4.08163; 191
5; 8.16327; 191
6; 20.4082; 191
7; 14.2857; 191
8; 20.4082; 191
9; 16.3265; 191
10; 2.04082; 191
11; 4.08163; 191
12; 6.12245; 191
13; 0; 191
14; 0; 191
15; 0; 191
16; 0; 191
17; 0; 191
18; 0; 191
19; 0; 191
20; 0; 191
21; 0; 191
22; 0; 191
23; 0; 191
24; 0; 191
25; 0; 191
26; 0; 191
27; 0; 191
28; 0; 191
29; 0; 191
30; 0; 191
31; 0; 191
32; 0; 191
33; 0; 191
34; 0; 191
35; 0; 191
36; 0; 191
37; 0; 191
38; 0; 191
39; 0; 191
40; 0; 191
41; 0; 191
42; 0; 191
43; 0; 191
44; 0; 191
45; 0; 191
46; 0; 191
47; 0; 191
48; 0; 191
0; 0; 192
1; 0; 192
2; 0; 192
3; 6.12245; 192
4; 28.5714; 192
5; 24.4898; 192
6; 24.4898; 192
7; 12.2449; 192
8; 4.08163; 192
9; 0; 192
10; 0; 192
11; 0; 192
12; 0; 192
13; 0; 192
14; 0; 192
15; 0; 192
16; 0; 192
17; 0; 192
18; 0; 192
19; 0; 192
20; 0; 192
21; 0; 192
22; 0; 192
23; 0; 192
24; 0; 192
25; 0; 192
26; 0; 192
27; 0; 192
28; 0; 192
29; 0; 192
30; 0; 192
31; 0; 192
32; 0; 192
33; 0; 192
34; 0; 192
35; 0; 192
36; 0; 192
37; 0; 192
38; 0; 192
39; 0; 192
40; 0; 192
41; 0; 192
42; 0; 192
43; 0; 192
44; 0; 192
45; 0; 192
46; 0; 192
47; 0; 192
48; 0; 192
0; 0; 193
1; 0; 193
2; 8.16327; 193
3; 32.6531; 193
4; 59.1837; 193
5; 0; 193
6; 0; 193
7; 0; 193
8; 0; 193
9; 0; 193
10; 0; 193
11; 0; 193
12; 0; 193
13; 0; 193
14; 0; 193
15; 0; 193
16; 0; 193
17; 0; 193
18; 0; 193
19; 0; 193
20; 0; 193
21; 0; 193
22; 0; 193
23; 0; 193
24; 0; 193
25; 0; 193
26; 0; 193
27; 0; 193
28; 0; 193
29; 0; 193
30; 0; 193
31; 0; 193
32; 0; 193
33; 0; 193
34; 0; 193
35; 0; 193
36; 0; 193
37; 0; 193
38; 0; 193
39; 0; 193
40; 0; 193
41; 0; 193
42; 0; 193
43; 0; 193
44; 0; 193
45; 0; 193
46; 0; 193
47; 0; 193
48; 0; 193
0; 0; 194
1; 0; 194
2; 0; 194
3; 2.04082; 194
4; 8.16327; 194
5; 4.08163; 194
6; 16.3265; 194
7; 16.3265; 194
8; 22.449; 194
9; 16.3265; 194
10; 12.2449; 194
11; 2.04082; 194
12; 0; 194
13; 0; 194
14; 0; 194
15; 0; 194
16; 0; 194
17; 0; 194
18; 0; 194
19; 0; 194
20; 0; 194
21; 0; 194
22; 0; 194
23; 0; 194
24; 0; 194
25; 0; 194
26; 0; 194
27; 0; 194
28; 0; 194
29; 0; 194
30; 0; 194
31; 0; 194
32; 0; 194
33; 0; 194
34; 0; 194
35; 0; 194
36; 0; 194
37; 0; 194
38; 0; 194
39; 0; 194
40; 0; 194
41; 0; 194
42; 0; 194
43; 0; 194
